CNPollinationID,Grid_ID,S_ID,Pollination
P20314,423,424,Butterflies
P20314,231,232,Butterflies
P20314,849,850,Butterflies
P20314,182,183,Butterflies
P20314,446,447,Butterflies
P20314,697,698,Butterflies
P20314,919,920,Butterflies
P20314,412,413,Butterflies
P20314,743,744,Butterflies
P20314,986,987,Butterflies
P20314,675,676,Butterflies
P20314,274,275,Butterflies
P20314,58,59,Butterflies
P20314,202,203,Butterflies
P20314,484,485,Butterflies
P20314,295,296,Butterflies
P20314,532,533,Butterflies
P20314,1061,1062,Butterflies
P20314,1079,1080,Butterflies
P20314,365,366,Butterflies
P20314,156,157,Butterflies
P20314,682,683,Butterflies
P20314,226,227,Butterflies
P20314,719,720,Butterflies
P20314,102,103,Butterflies
P20314,746,747,Butterflies
P20314,925,926,Butterflies
P20314,812,813,Butterflies
P20314,45,46,Butterflies
P20314,549,550,Butterflies
P20314,65,66,Butterflies
P20314,497,498,Butterflies
P20314,351,352,Butterflies
P20314,479,480,Butterflies
P20314,771,772,Butterflies
P20314,455,456,Butterflies
P20314,998,999,Butterflies
P20314,223,224,Butterflies
P20314,976,977,Butterflies
P20316,655,656,Butterflies
P20316,925,926,Butterflies
P20316,549,550,Butterflies
P20316,956,957,Butterflies
P20316,665,666,Butterflies
P20316,662,663,Butterflies
P20316,965,966,Butterflies
P20316,384,385,Butterflies
P20316,647,648,Butterflies
P20316,1004,1005,Butterflies
P20316,446,447,Butterflies
P20316,308,309,Butterflies
P20316,372,373,Butterflies
P20316,292,293,Butterflies
P20316,85,86,Butterflies
P20316,396,397,Butterflies
P20316,455,456,Butterflies
P20316,1026,1027,Butterflies
P20316,444,445,Butterflies
P20316,717,718,Butterflies
P20316,479,480,Butterflies
P20316,353,354,Butterflies
P20316,928,929,Butterflies
P20316,816,817,Butterflies
P20316,293,294,Butterflies
P20316,104,105,Butterflies
P20316,58,59,Butterflies
P20316,150,151,Butterflies
P20316,1038,1039,Butterflies
P20316,804,805,Butterflies
P20316,45,46,Butterflies
P20316,832,833,Butterflies
P20316,1054,1055,Butterflies
P20316,474,475,Butterflies
P20316,919,920,Butterflies
P20316,373,374,Butterflies
P20316,532,533,Butterflies
P20316,154,155,Butterflies
P20316,849,850,Butterflies
P20316,776,777,Butterflies
P20316,259,260,Butterflies
P20316,970,971,Butterflies
P20316,551,552,Butterflies
P20316,1016,1017,Butterflies
P20316,748,749,Butterflies
P20316,802,803,Butterflies
P20316,232,233,Butterflies
P20316,594,595,Butterflies
P20316,682,683,Butterflies
P20316,771,772,Butterflies
P20318,849,850,Butterflies
P20318,562,563,Butterflies
P20318,763,764,Butterflies
P20318,655,656,Butterflies
P20318,423,424,Butterflies
P20318,822,823,Butterflies
P20318,963,964,Butterflies
P20318,976,977,Butterflies
P20318,177,178,Butterflies
P20318,447,448,Butterflies
P20318,665,666,Butterflies
P20318,910,911,Butterflies
P20318,525,526,Butterflies
P20318,969,970,Butterflies
P20318,818,819,Butterflies
P20318,534,535,Butterflies
P20318,532,533,Butterflies
P20318,1026,1027,Butterflies
P20318,919,920,Butterflies
P20318,353,354,Butterflies
P20318,925,926,Butterflies
P20318,372,373,Butterflies
P20318,308,309,Butterflies
P20318,168,169,Butterflies
P20318,551,552,Butterflies
P20318,662,663,Butterflies
P20318,149,150,Butterflies
P20318,802,803,Butterflies
P20318,564,565,Butterflies
P20318,182,183,Butterflies
P20318,259,260,Butterflies
P20318,167,168,Butterflies
P20318,218,219,Butterflies
P20318,201,202,Butterflies
P20318,902,903,Butterflies
P20318,231,232,Butterflies
P20318,678,679,Butterflies
P20318,82,83,Butterflies
P20318,748,749,Butterflies
P20318,114,115,Butterflies
P20318,808,809,Butterflies
P20318,541,542,Butterflies
P20318,344,345,Butterflies
P20318,813,814,Butterflies
P20318,479,480,Butterflies
P20318,455,456,Butterflies
P20318,1016,1017,Butterflies
P20318,1079,1080,Butterflies
P20318,986,987,Butterflies
P20318,634,635,Butterflies
P20318,517,518,Butterflies
P20318,181,182,Butterflies
P20318,540,541,Butterflies
P20318,239,240,Butterflies
P20318,693,694,Butterflies
P20318,771,772,Butterflies
P20320,763,764,Butterflies
P20320,423,424,Butterflies
P20320,562,563,Butterflies
P20320,182,183,Butterflies
P20320,231,232,Butterflies
P20320,808,809,Butterflies
P20320,986,987,Butterflies
P20321,562,563,Butterflies
P20321,353,354,Butterflies
P20321,423,424,Butterflies
P20321,849,850,Butterflies
P20321,763,764,Butterflies
P20321,0,1,Butterflies
P20321,446,447,Butterflies
P20321,687,688,Butterflies
P20321,986,987,Butterflies
P20321,808,809,Butterflies
P20321,497,498,Butterflies
P20321,231,232,Butterflies
P20321,226,227,Butterflies
P20321,140,141,Butterflies
P20321,295,296,Butterflies
P20321,675,676,Butterflies
P20321,758,759,Butterflies
P20321,743,744,Butterflies
P20321,647,648,Butterflies
P20321,1079,1080,Butterflies
P20321,820,821,Butterflies
P20321,1061,1062,Butterflies
P20321,655,656,Butterflies
P20321,686,687,Butterflies
P20321,459,460,Butterflies
P20321,682,683,Butterflies
P20321,919,920,Butterflies
P20321,112,113,Butterflies
P20321,697,698,Butterflies
P20321,177,178,Butterflies
P20321,805,806,Butterflies
P20321,583,584,Butterflies
P20321,549,550,Butterflies
P20321,479,480,Butterflies
P20321,995,996,Butterflies
P20321,182,183,Butterflies
P20321,746,747,Butterflies
P20321,532,533,Butterflies
P20321,412,413,Butterflies
P20321,1054,1055,Butterflies
P20321,624,625,Butterflies
P20321,665,666,Butterflies
P20321,748,749,Butterflies
P20321,351,352,Butterflies
P20321,841,842,Butterflies
P20321,223,224,Butterflies
P20321,871,872,Butterflies
P20321,998,999,Butterflies
P20324,562,563,Butterflies
P20324,763,764,Butterflies
P20324,423,424,Butterflies
P20324,808,809,Butterflies
P20324,231,232,Butterflies
P20324,1079,1080,Butterflies
P20324,182,183,Butterflies
P20324,986,987,Butterflies
P20325,384,385,Butterflies
P20325,295,296,Butterflies
P20325,697,698,Butterflies
P20325,802,803,Butterflies
P20325,484,485,Butterflies
P20325,45,46,Butterflies
P20325,479,480,Butterflies
P20325,412,413,Butterflies
P20325,682,683,Butterflies
P20325,1001,1002,Butterflies
P20325,976,977,Butterflies
P20325,771,772,Butterflies
P20327,963,964,Butterflies
P20327,662,663,Butterflies
P20327,150,151,Butterflies
P20327,1071,1072,Butterflies
P20327,897,898,Butterflies
P20327,655,656,Butterflies
P20327,822,823,Butterflies
P20327,168,169,Butterflies
P20327,665,666,Butterflies
P20327,261,262,Butterflies
P20327,27,28,Butterflies
P20327,308,309,Butterflies
P20327,640,641,Butterflies
P20327,551,552,Butterflies
P20327,590,591,Butterflies
P20327,1084,1085,Butterflies
P20327,970,971,Butterflies
P20327,436,437,Butterflies
P20327,564,565,Butterflies
P20327,634,635,Butterflies
P20327,3,4,Butterflies
P20329,562,563,Butterflies
P20329,423,424,Butterflies
P20329,808,809,Butterflies
P20329,763,764,Butterflies
P20329,231,232,Butterflies
P20329,182,183,Butterflies
P20329,1079,1080,Butterflies
P20329,986,987,Butterflies
P20329,178,179,Butterflies
P20329,308,309,Butterflies
P20334,490,491,Butterflies
P20334,716,717,Butterflies
P20334,868,869,Butterflies
P20334,338,339,Butterflies
P20338,746,747,Butterflies
P20338,412,413,Butterflies
P20338,45,46,Butterflies
P20338,444,445,Butterflies
P20338,202,203,Butterflies
P20338,675,676,Butterflies
P20338,995,996,Butterflies
P20338,295,296,Butterflies
P20338,65,66,Butterflies
P20338,549,550,Butterflies
P20338,1043,1044,Butterflies
P20338,697,698,Butterflies
P20338,1006,1007,Butterflies
P20338,839,840,Butterflies
P20338,1001,1002,Butterflies
P20342,662,663,Butterflies
P20342,71,72,Butterflies
P20342,832,833,Butterflies
P20342,1004,1005,Butterflies
P20342,631,632,Butterflies
P20342,135,136,Butterflies
P20342,474,475,Butterflies
P20342,259,260,Butterflies
P20345,797,798,Butterflies
P20346,107,108,Butterflies
P20346,799,800,Butterflies
P20348,549,550,Butterflies
P20348,682,683,Butterflies
P20348,995,996,Butterflies
P20348,976,977,Butterflies
P20348,487,488,Butterflies
P20351,594,595,Butterflies
P20351,564,565,Butterflies
P20351,969,970,Butterflies
P20351,181,182,Butterflies
P20351,91,92,Butterflies
P20351,131,132,Butterflies
P20351,1001,1002,Butterflies
P20351,821,822,Butterflies
P20351,976,977,Butterflies
P20354,182,183,Butterflies
P20354,687,688,Butterflies
P20354,849,850,Butterflies
P20354,776,777,Butterflies
P20354,423,424,Butterflies
P20354,562,563,Butterflies
P20354,231,232,Butterflies
P20354,474,475,Butterflies
P20354,295,296,Butterflies
P20354,479,480,Butterflies
P20354,525,526,Butterflies
P20354,353,354,Butterflies
P20354,412,413,Butterflies
P20354,697,698,Butterflies
P20354,655,656,Butterflies
P20354,1079,1080,Butterflies
P20354,815,816,Butterflies
P20354,1054,1055,Butterflies
P20354,986,987,Butterflies
P20354,808,809,Butterflies
P20354,1004,1005,Butterflies
P20354,763,764,Butterflies
P20354,662,663,Butterflies
P20354,1022,1023,Butterflies
P20354,154,155,Butterflies
P20354,675,676,Butterflies
P20354,665,666,Butterflies
P20354,150,151,Butterflies
P20354,640,641,Butterflies
P20354,18,19,Butterflies
P20354,156,157,Butterflies
P20354,65,66,Butterflies
P20354,372,373,Butterflies
P20354,746,747,Butterflies
P20354,682,683,Butterflies
P20354,259,260,Butterflies
P20354,919,920,Butterflies
P20354,274,275,Butterflies
P20354,308,309,Butterflies
P20354,104,105,Butterflies
P20354,832,833,Butterflies
P20354,646,647,Butterflies
P20354,693,694,Butterflies
P20354,38,39,Butterflies
P20354,497,498,Butterflies
P20354,204,205,Butterflies
P20354,218,219,Butterflies
P20354,370,371,Butterflies
P20354,804,805,Butterflies
P20354,135,136,Butterflies
P20354,748,749,Butterflies
P20354,446,447,Butterflies
P20354,298,299,Butterflies
P20354,455,456,Butterflies
P20354,976,977,Butterflies
P20355,976,977,Butterflies
P20359,995,996,Butterflies
P20359,254,255,Butterflies
P20359,802,803,Butterflies
P20359,1038,1039,Butterflies
P20359,295,296,Butterflies
P20359,551,552,Butterflies
P20359,594,595,Butterflies
P20359,301,302,Butterflies
P20359,816,817,Butterflies
P20359,397,398,Butterflies
P20359,574,575,Butterflies
P20359,60,61,Butterflies
P20359,634,635,Butterflies
P20363,551,552,Butterflies
P20363,829,830,Butterflies
P20363,818,819,Butterflies
P20363,976,977,Butterflies
P20363,45,46,Butterflies
P20363,114,115,Butterflies
P20363,594,595,Butterflies
P20363,226,227,Butterflies
P20363,25,26,Butterflies
P20363,748,749,Butterflies
P20363,504,505,Butterflies
P20363,301,302,Butterflies
P20363,112,113,Butterflies
P20363,534,535,Butterflies
P20363,373,374,Butterflies
P20363,181,182,Butterflies
P20363,564,565,Butterflies
P20363,131,132,Butterflies
P20363,1001,1002,Butterflies
P20363,232,233,Butterflies
P20363,76,77,Butterflies
P20363,771,772,Butterflies
P20364,849,850,Butterflies
P20364,562,563,Butterflies
P20364,446,447,Butterflies
P20364,956,957,Butterflies
P20364,372,373,Butterflies
P20364,665,666,Butterflies
P20364,812,813,Butterflies
P20364,497,498,Butterflies
P20364,763,764,Butterflies
P20364,353,354,Butterflies
P20364,662,663,Butterflies
P20364,963,964,Butterflies
P20364,844,845,Butterflies
P20364,888,889,Butterflies
P20364,12,13,Butterflies
P20364,808,809,Butterflies
P20364,571,572,Butterflies
P20364,647,648,Butterflies
P20364,1016,1017,Butterflies
P20364,965,966,Butterflies
P20364,474,475,Butterflies
P20364,832,833,Butterflies
P20364,734,735,Butterflies
P20364,925,926,Butterflies
P20364,1004,1005,Butterflies
P20364,693,694,Butterflies
P20364,85,86,Butterflies
P20364,423,424,Butterflies
P20364,633,634,Butterflies
P20364,910,911,Butterflies
P20364,573,574,Butterflies
P20364,695,696,Butterflies
P20364,564,565,Butterflies
P20364,177,178,Butterflies
P20364,150,151,Butterflies
P20364,919,920,Butterflies
P20364,447,448,Butterflies
P20364,66,67,Butterflies
P20364,697,698,Butterflies
P20364,1050,1051,Butterflies
P20364,272,273,Butterflies
P20364,590,591,Butterflies
P20364,140,141,Butterflies
P20364,1079,1080,Butterflies
P20364,282,283,Butterflies
P20364,68,69,Butterflies
P20364,969,970,Butterflies
P20364,292,293,Butterflies
P20364,27,28,Butterflies
P20364,465,466,Butterflies
P20364,444,445,Butterflies
P20364,118,119,Butterflies
P20364,1071,1072,Butterflies
P20364,668,669,Butterflies
P20364,274,275,Butterflies
P20364,821,822,Butterflies
P20364,438,439,Butterflies
P20364,201,202,Butterflies
P20364,551,552,Butterflies
P20364,816,817,Butterflies
P20364,1084,1085,Butterflies
P20364,196,197,Butterflies
P20364,818,819,Butterflies
P20364,594,595,Butterflies
P20364,841,842,Butterflies
P20364,232,233,Butterflies
P20364,1026,1027,Butterflies
P20364,640,641,Butterflies
P20364,905,906,Butterflies
P20364,501,502,Butterflies
P20364,1061,1062,Butterflies
P20364,743,744,Butterflies
P20364,459,460,Butterflies
P20364,58,59,Butterflies
P20364,822,823,Butterflies
P20364,3,4,Butterflies
P20364,742,743,Butterflies
P20364,182,183,Butterflies
P20364,38,39,Butterflies
P20364,231,232,Butterflies
P20364,149,150,Butterflies
P20364,805,806,Butterflies
P20364,655,656,Butterflies
P20364,976,977,Butterflies
P20364,452,453,Butterflies
P20364,677,678,Butterflies
P20364,1054,1055,Butterflies
P20364,776,777,Butterflies
P20364,804,805,Butterflies
P20364,104,105,Butterflies
P20364,261,262,Butterflies
P20364,259,260,Butterflies
P20364,154,155,Butterflies
P20364,523,524,Butterflies
P20364,575,576,Butterflies
P20364,795,796,Butterflies
P20364,373,374,Butterflies
P20364,395,396,Butterflies
P20364,293,294,Butterflies
P20364,524,525,Butterflies
P20364,1022,1023,Butterflies
P20364,549,550,Butterflies
P20364,902,903,Butterflies
P20364,899,900,Butterflies
P20364,499,500,Butterflies
P20364,917,918,Butterflies
P20364,329,330,Butterflies
P20364,532,533,Butterflies
P20364,913,914,Butterflies
P20364,308,309,Butterflies
P20364,0,1,Butterflies
P20364,463,464,Butterflies
P20364,813,814,Butterflies
P20364,218,219,Butterflies
P20364,727,728,Butterflies
P20364,686,687,Butterflies
P20364,986,987,Butterflies
P20364,815,816,Butterflies
P20364,970,971,Butterflies
P20364,135,136,Butterflies
P20364,1048,1049,Butterflies
P20364,252,253,Butterflies
P20364,181,182,Butterflies
P20364,678,679,Butterflies
P20364,903,904,Butterflies
P20364,436,437,Butterflies
P20364,1052,1053,Butterflies
P20364,295,296,Butterflies
P20364,109,110,Butterflies
P20364,406,407,Butterflies
P20364,762,763,Butterflies
P20364,1012,1013,Butterflies
P20364,619,620,Butterflies
P20364,479,480,Butterflies
P20364,301,302,Butterflies
P20364,968,969,Butterflies
P20364,634,635,Butterflies
P20364,455,456,Butterflies
P20364,534,535,Butterflies
P20364,864,865,Butterflies
P20364,487,488,Butterflies
P20364,998,999,Butterflies
P20364,223,224,Butterflies
P20364,286,287,Butterflies
P20364,335,336,Butterflies
P20364,758,759,Butterflies
P20365,763,764,Butterflies
P20365,562,563,Butterflies
P20365,534,535,Butterflies
P20365,1048,1049,Butterflies
P20365,849,850,Butterflies
P20365,487,488,Butterflies
P20366,562,563,Butterflies
P20366,182,183,Butterflies
P20367,231,232,Butterflies
P20367,182,183,Butterflies
P20367,763,764,Butterflies
P20368,734,735,Butterflies
P20368,181,182,Butterflies
P20368,252,253,Butterflies
P20368,522,523,Butterflies
P20368,762,763,Butterflies
P20368,60,61,Butterflies
P20368,232,233,Butterflies
P20368,771,772,Butterflies
P20370,181,182,Butterflies
P20370,762,763,Butterflies
P20372,763,764,Butterflies
P20372,423,424,Butterflies
P20372,562,563,Butterflies
P20372,808,809,Butterflies
P20372,444,445,Butterflies
P20372,412,413,Butterflies
P20372,1079,1080,Butterflies
P20372,986,987,Butterflies
P20372,231,232,Butterflies
P20372,182,183,Butterflies
P20372,446,447,Butterflies
P20372,479,480,Butterflies
P20372,976,977,Butterflies
P20374,423,424,Butterflies
P20374,763,764,Butterflies
P20374,562,563,Butterflies
P20374,231,232,Butterflies
P20374,808,809,Butterflies
P20374,1079,1080,Butterflies
P20374,182,183,Butterflies
P20374,986,987,Butterflies
P20376,562,563,Butterflies
P20376,231,232,Butterflies
P20376,423,424,Butterflies
P20376,65,66,Butterflies
P20376,808,809,Butterflies
P20376,986,987,Butterflies
P20376,353,354,Butterflies
P20376,849,850,Butterflies
P20376,446,447,Butterflies
P20376,763,764,Butterflies
P20376,827,828,Butterflies
P20376,682,683,Butterflies
P20376,178,179,Butterflies
P20376,697,698,Butterflies
P20376,549,550,Butterflies
P20376,675,676,Butterflies
P20376,1043,1044,Butterflies
P20376,1079,1080,Butterflies
P20376,182,183,Butterflies
P20376,807,808,Butterflies
P20376,995,996,Butterflies
P20376,226,227,Butterflies
P20376,946,947,Butterflies
P20376,746,747,Butterflies
P20376,205,206,Butterflies
P20376,45,46,Butterflies
P20376,412,413,Butterflies
P20376,802,803,Butterflies
P20376,919,920,Butterflies
P20376,748,749,Butterflies
P20376,204,205,Butterflies
P20376,800,801,Butterflies
P20376,365,366,Butterflies
P20376,295,296,Butterflies
P20376,274,275,Butterflies
P20376,223,224,Butterflies
P20376,976,977,Butterflies
P20377,549,550,Butterflies
P20377,910,911,Butterflies
P20377,849,850,Butterflies
P20377,665,666,Butterflies
P20377,446,447,Butterflies
P20377,150,151,Butterflies
P20377,562,563,Butterflies
P20377,177,178,Butterflies
P20377,353,354,Butterflies
